MZ_ID,TZ_ID,STATE,STATEFP10,COUNTY,COUNTYFP10,GEOID10_tract,TRACTCE10,GEOID10_block,BLOCKCE10,PUMA2000,PUMACE2010,AFFGEOID10,GEOID10_PUMA10,REGION,PUMA,MAZ,TAZ
180116005005,18,TN,47,Hamilton,65,47065011600,11600,470650000000000,5005,1900,2001,7950000US4702001,4702001,1,190047,5575,25
180116005006,18,TN,47,Hamilton,65,47065011600,11600,470650000000000,5006,1900,2001,7950000US4702001,4702001,1,190047,2442,25
180116005007,18,TN,47,Hamilton,65,47065011600,11600,470650000000000,5007,1900,2001,7950000US4702001,4702001,1,190047,4829,25
180116005008,18,TN,47,Hamilton,65,47065011600,11600,470650000000000,5008,1900,2001,7950000US4702001,4702001,1,190047,5287,25
180116005009,18,TN,47,Hamilton,65,47065011600,11600,470650000000000,5009,1900,2001,7950000US4702001,4702001,1,190047,5286,25
180116005010,18,TN,47,Hamilton,65,47065011600,11600,470650000000000,5010,1900,2001,7950000US4702001,4702001,1,190047,3812,25
180116005011,18,TN,47,Hamilton,65,47065011600,11600,470650000000000,5011,1900,2001,7950000US4702001,4702001,1,190047,500,25
180116005012,18,TN,47,Hamilton,65,47065011600,11600,470650000000000,5012,1900,2001,7950000US4702001,4702001,1,190047,3813,25
180116005013,18,TN,47,Hamilton,65,47065011600,11600,470650000000000,5013,1900,2001,7950000US4702001,4702001,1,190047,4840,25
180116005014,18,TN,47,Hamilton,65,47065011600,11600,470650000000000,5014,1900,2001,7950000US4702001,4702001,1,190047,5442,25
180116005015,18,TN,47,Hamilton,65,47065011600,11600,470650000000000,5015,1900,2001,7950000US4702001,4702001,1,190047,2448,25
180116005019,18,TN,47,Hamilton,65,47065011600,11600,470650000000000,5019,1900,2001,7950000US4702001,4702001,1,190047,861,25
210307001000,21,GA,13,Catoosa,47,13047030700,30700,130470000000000,1000,100,2600,7950000US1302600,1302600,1,10013,6603,70
210307001005,21,GA,13,Catoosa,47,13047030700,30700,130470000000000,1005,100,2600,7950000US1302600,1302600,1,10013,6314,70
210307001031,21,GA,13,Catoosa,47,13047030700,30700,130470000000000,1031,100,2600,7950000US1302600,1302600,1,10013,6132,70
210307001032,21,GA,13,Catoosa,47,13047030700,30700,130470000000000,1032,100,2600,7950000US1302600,1302600,1,10013,6407,70
210307001033,21,GA,13,Catoosa,47,13047030700,30700,130470000000000,1033,100,2600,7950000US1302600,1302600,1,10013,6109,70
210307001045,21,GA,13,Catoosa,47,13047030700,30700,130470000000000,1045,100,2600,7950000US1302600,1302600,1,10013,6605,70
210307001046,21,GA,13,Catoosa,47,13047030700,30700,130470000000000,1046,100,2600,7950000US1302600,1302600,1,10013,6216,70
210307001047,21,GA,13,Catoosa,47,13047030700,30700,130470000000000,1047,100,2600,7950000US1302600,1302600,1,10013,5944,70
210307001049,21,GA,13,Catoosa,47,13047030700,30700,130470000000000,1049,100,2600,7950000US1302600,1302600,1,10013,6366,70
210307001051,21,GA,13,Catoosa,47,13047030700,30700,130470000000000,1051,100,2600,7950000US1302600,1302600,1,10013,6108,70
210307001052,21,GA,13,Catoosa,47,13047030700,30700,130470000000000,1052,100,2600,7950000US1302600,1302600,1,10013,6604,70
210307001053,21,GA,13,Catoosa,47,13047030700,30700,130470000000000,1053,100,2600,7950000US1302600,1302600,1,10013,6741,70
220307002003,22,GA,13,Catoosa,47,13047030700,30700,130470000000000,2003,100,2600,7950000US1302600,1302600,1,10013,5992,70
220307002009,22,GA,13,Catoosa,47,13047030700,30700,130470000000000,2009,100,2600,7950000US1302600,1302600,1,10013,6685,70
220307002013,22,GA,13,Catoosa,47,13047030700,30700,130470000000000,2013,100,2600,7950000US1302600,1302600,1,10013,6691,70
220307002015,22,GA,13,Catoosa,47,13047030700,30700,130470000000000,2015,100,2600,7950000US1302600,1302600,1,10013,6646,70
220307002019,22,GA,13,Catoosa,47,13047030700,30700,130470000000000,2019,100,2600,7950000US1302600,1302600,1,10013,6013,70
220307002020,22,GA,13,Catoosa,47,13047030700,30700,130470000000000,2020,100,2600,7950000US1302600,1302600,1,10013,6705,70
220307002021,22,GA,13,Catoosa,47,13047030700,30700,130470000000000,2021,100,2600,7950000US1302600,1302600,1,10013,6009,70
220307002028,22,GA,13,Catoosa,47,13047030700,30700,130470000000000,2028,100,2600,7950000US1302600,1302600,1,10013,6743,70
220307002029,22,GA,13,Catoosa,47,13047030700,30700,130470000000000,2029,100,2600,7950000US1302600,1302600,1,10013,6015,70
220307003024,22,GA,13,Catoosa,47,13047030700,30700,130470000000000,3024,100,2600,7950000US1302600,1302600,1,10013,6210,70
220307003034,22,GA,13,Catoosa,47,13047030700,30700,130470000000000,3034,100,2600,7950000US1302600,1302600,1,10013,6745,70
220307003035,22,GA,13,Catoosa,47,13047030700,30700,130470000000000,3035,100,2600,7950000US1302600,1302600,1,10013,6301,70
220307003036,22,GA,13,Catoosa,47,13047030700,30700,130470000000000,3036,100,2600,7950000US1302600,1302600,1,10013,6496,70
220307003037,22,GA,13,Catoosa,47,13047030700,30700,130470000000000,3037,100,2600,7950000US1302600,1302600,1,10013,6704,70
240304021019,24,GA,13,Catoosa,47,13047030402,30402,130470000000000,1019,100,2600,7950000US1302600,1302600,1,10013,6470,20
240304021021,24,GA,13,Catoosa,47,13047030402,30402,130470000000000,1021,100,2600,7950000US1302600,1302600,1,10013,5925,20
240304021022,24,GA,13,Catoosa,47,13047030402,30402,130470000000000,1022,100,2600,7950000US1302600,1302600,1,10013,6729,20
240304021023,24,GA,13,Catoosa,47,13047030402,30402,130470000000000,1023,100,2600,7950000US1302600,1302600,1,10013,6717,20
240304021024,24,GA,13,Catoosa,47,13047030402,30402,130470000000000,1024,100,2600,7950000US1302600,1302600,1,10013,6428,20
250304022006,25,GA,13,Catoosa,47,13047030402,30402,130470000000000,2006,100,2600,7950000US1302600,1302600,1,10013,6516,20
250304022007,25,GA,13,Catoosa,47,13047030402,30402,130470000000000,2007,100,2600,7950000US1302600,1302600,1,10013,6374,20
250304022008,25,GA,13,Catoosa,47,13047030402,30402,130470000000000,2008,100,2600,7950000US1302600,1302600,1,10013,6390,20
250305001000,25,GA,13,Catoosa,47,13047030500,30500,130470000000000,1000,100,2600,7950000US1302600,1302600,1,10013,6544,71
260114421007,26,TN,47,Hamilton,65,47065011442,11442,470650000000000,1007,1900,2001,7950000US4702001,4702001,1,190047,968,73
260114421010,26,TN,47,Hamilton,65,47065011442,11442,470650000000000,1010,1900,2001,7950000US4702001,4702001,1,190047,4835,73
260114421011,26,TN,47,Hamilton,65,47065011442,11442,470650000000000,1011,1900,2001,7950000US4702001,4702001,1,190047,3160,73
260114421017,26,TN,47,Hamilton,65,47065011442,11442,470650000000000,1017,1900,2001,7950000US4702001,4702001,1,190047,543,73
260114421027,26,TN,47,Hamilton,65,47065011442,11442,470650000000000,1027,1900,2001,7950000US4702001,4702001,1,190047,866,73
270114421014,27,TN,47,Hamilton,65,47065011442,11442,470650000000000,1014,1900,2001,7950000US4702001,4702001,1,190047,1959,73
270114421016,27,TN,47,Hamilton,65,47065011442,11442,470650000000000,1016,1900,2001,7950000US4702001,4702001,1,190047,5750,73
270114421018,27,TN,47,Hamilton,65,47065011442,11442,470650000000000,1018,1900,2001,7950000US4702001,4702001,1,190047,1247,73
270114421019,27,TN,47,Hamilton,65,47065011442,11442,470650000000000,1019,1900,2001,7950000US4702001,4702001,1,190047,2287,73
270114421021,27,TN,47,Hamilton,65,47065011442,11442,470650000000000,1021,1900,2001,7950000US4702001,4702001,1,190047,3706,73
270114421022,27,TN,47,Hamilton,65,47065011442,11442,470650000000000,1022,1900,2001,7950000US4702001,4702001,1,190047,2329,73
270114421025,27,TN,47,Hamilton,65,47065011442,11442,470650000000000,1025,1900,2001,7950000US4702001,4702001,1,190047,5749,73
270114421026,27,TN,47,Hamilton,65,47065011442,11442,470650000000000,1026,1900,2001,7950000US4702001,4702001,1,190047,2064,73
270114421031,27,TN,47,Hamilton,65,47065011442,11442,470650000000000,1031,1900,2001,7950000US4702001,4702001,1,190047,3124,73
270114421032,27,TN,47,Hamilton,65,47065011442,11442,470650000000000,1032,1900,2001,7950000US4702001,4702001,1,190047,5753,73
270114421033,27,TN,47,Hamilton,65,47065011442,11442,470650000000000,1033,1900,2001,7950000US4702001,4702001,1,190047,2374,73
270114421034,27,TN,47,Hamilton,65,47065011442,11442,470650000000000,1034,1900,2001,7950000US4702001,4702001,1,190047,540,73
290304024008,29,GA,13,Catoosa,47,13047030402,30402,130470000000000,4008,100,2600,7950000US1302600,1302600,1,10013,6392,20
290304024009,29,GA,13,Catoosa,47,13047030402,30402,130470000000000,4009,100,2600,7950000US1302600,1302600,1,10013,6244,20
290304024012,29,GA,13,Catoosa,47,13047030402,30402,130470000000000,4012,100,2600,7950000US1302600,1302600,1,10013,6672,20
290304024013,29,GA,13,Catoosa,47,13047030402,30402,130470000000000,4013,100,2600,7950000US1302600,1302600,1,10013,6031,20
290304024014,29,GA,13,Catoosa,47,13047030402,30402,130470000000000,4014,100,2600,7950000US1302600,1302600,1,10013,6391,20
300304023009,30,GA,13,Catoosa,47,13047030402,30402,130470000000000,3009,100,2600,7950000US1302600,1302600,1,10013,6246,20
310304023036,31,GA,13,Catoosa,47,13047030402,30402,130470000000000,3036,100,2600,7950000US1302600,1302600,1,10013,6518,20
320304024000,32,GA,13,Catoosa,47,13047030402,30402,130470000000000,4000,100,2600,7950000US1302600,1302600,1,10013,6677,20
320304024002,32,GA,13,Catoosa,47,13047030402,30402,130470000000000,4002,100,2600,7950000US1302600,1302600,1,10013,6664,20
320304024006,32,GA,13,Catoosa,47,13047030402,30402,130470000000000,4006,100,2600,7950000US1302600,1302600,1,10013,6442,20
320304024007,32,GA,13,Catoosa,47,13047030402,30402,130470000000000,4007,100,2600,7950000US1302600,1302600,1,10013,6471,20
320304024030,32,GA,13,Catoosa,47,13047030402,30402,130470000000000,4030,100,2600,7950000US1302600,1302600,1,10013,6590,20
320304024031,32,GA,13,Catoosa,47,13047030402,30402,130470000000000,4031,100,2600,7950000US1302600,1302600,1,10013,6723,20
320304024032,32,GA,13,Catoosa,47,13047030402,30402,130470000000000,4032,100,2600,7950000US1302600,1302600,1,10013,6589,20
330304022000,33,GA,13,Catoosa,47,13047030402,30402,130470000000000,2000,100,2600,7950000US1302600,1302600,1,10013,6673,20
330304022002,33,GA,13,Catoosa,47,13047030402,30402,130470000000000,2002,100,2600,7950000US1302600,1302600,1,10013,6517,20
330304022004,33,GA,13,Catoosa,47,13047030402,30402,130470000000000,2004,100,2600,7950000US1302600,1302600,1,10013,6588,20
330304023015,33,GA,13,Catoosa,47,13047030402,30402,130470000000000,3015,100,2600,7950000US1302600,1302600,1,10013,6032,20
330304023016,33,GA,13,Catoosa,47,13047030402,30402,130470000000000,3016,100,2600,7950000US1302600,1302600,1,10013,6393,20
330304023017,33,GA,13,Catoosa,47,13047030402,30402,130470000000000,3017,100,2600,7950000US1302600,1302600,1,10013,6245,20
330304023018,33,GA,13,Catoosa,47,13047030402,30402,130470000000000,3018,100,2600,7950000US1302600,1302600,1,10013,6675,20
330304023019,33,GA,13,Catoosa,47,13047030402,30402,130470000000000,3019,100,2600,7950000US1302600,1302600,1,10013,6674,20
330304023020,33,GA,13,Catoosa,47,13047030402,30402,130470000000000,3020,100,2600,7950000US1302600,1302600,1,10013,6676,20
330304023021,33,GA,13,Catoosa,47,13047030402,30402,130470000000000,3021,100,2600,7950000US1302600,1302600,1,10013,6394,20
330304023022,33,GA,13,Catoosa,47,13047030402,30402,130470000000000,3022,100,2600,7950000US1302600,1302600,1,10013,6243,20
340304021002,34,GA,13,Catoosa,47,13047030402,30402,130470000000000,1002,100,2600,7950000US1302600,1302600,1,10013,6728,20
340304021004,34,GA,13,Catoosa,47,13047030402,30402,130470000000000,1004,100,2600,7950000US1302600,1302600,1,10013,6034,20
340304021013,34,GA,13,Catoosa,47,13047030402,30402,130470000000000,1013,100,2600,7950000US1302600,1302600,1,10013,6519,20
340304021016,34,GA,13,Catoosa,47,13047030402,30402,130470000000000,1016,100,2600,7950000US1302600,1302600,1,10013,6722,20
340304021027,34,GA,13,Catoosa,47,13047030402,30402,130470000000000,1027,100,2600,7950000US1302600,1302600,1,10013,6669,20
340304021028,34,GA,13,Catoosa,47,13047030402,30402,130470000000000,1028,100,2600,7950000US1302600,1302600,1,10013,6565,20
340304021029,34,GA,13,Catoosa,47,13047030402,30402,130470000000000,1029,100,2600,7950000US1302600,1302600,1,10013,6288,20
340304021030,34,GA,13,Catoosa,47,13047030402,30402,130470000000000,1030,100,2600,7950000US1302600,1302600,1,10013,6566,20
350304013015,35,GA,13,Catoosa,47,13047030401,30401,130470000000000,3015,100,2600,7950000US1302600,1302600,1,10013,6290,39
350304013016,35,GA,13,Catoosa,47,13047030401,30401,130470000000000,3016,100,2600,7950000US1302600,1302600,1,10013,6146,39
350304013017,35,GA,13,Catoosa,47,13047030401,30401,130470000000000,3017,100,2600,7950000US1302600,1302600,1,10013,6241,39
350304013019,35,GA,13,Catoosa,47,13047030401,30401,130470000000000,3019,100,2600,7950000US1302600,1302600,1,10013,6535,39
350304013020,35,GA,13,Catoosa,47,13047030401,30401,130470000000000,3020,100,2600,7950000US1302600,1302600,1,10013,6430,39
350304013023,35,GA,13,Catoosa,47,13047030401,30401,130470000000000,3023,100,2600,7950000US1302600,1302600,1,10013,6028,39
350304013024,35,GA,13,Catoosa,47,13047030401,30401,130470000000000,3024,100,2600,7950000US1302600,1302600,1,10013,5980,39
350304013025,35,GA,13,Catoosa,47,13047030401,30401,130470000000000,3025,100,2600,7950000US1302600,1302600,1,10013,6427,39
360304013000,36,GA,13,Catoosa,47,13047030401,30401,130470000000000,3000,100,2600,7950000US1302600,1302600,1,10013,6035,39
360304013001,36,GA,13,Catoosa,47,13047030401,30401,130470000000000,3001,100,2600,7950000US1302600,1302600,1,10013,6639,39
360304013002,36,GA,13,Catoosa,47,13047030401,30401,130470000000000,3002,100,2600,7950000US1302600,1302600,1,10013,5931,39
360304013003,36,GA,13,Catoosa,47,13047030401,30401,130470000000000,3003,100,2600,7950000US1302600,1302600,1,10013,5933,39
360304013004,36,GA,13,Catoosa,47,13047030401,30401,130470000000000,3004,100,2600,7950000US1302600,1302600,1,10013,6713,39
360304013005,36,GA,13,Catoosa,47,13047030401,30401,130470000000000,3005,100,2600,7950000US1302600,1302600,1,10013,6715,39
360304013006,36,GA,13,Catoosa,47,13047030401,30401,130470000000000,3006,100,2600,7950000US1302600,1302600,1,10013,6636,39
360304013008,36,GA,13,Catoosa,47,13047030401,30401,130470000000000,3008,100,2600,7950000US1302600,1302600,1,10013,6382,39
360304013009,36,GA,13,Catoosa,47,13047030401,30401,130470000000000,3009,100,2600,7950000US1302600,1302600,1,10013,6584,39
360304013010,36,GA,13,Catoosa,47,13047030401,30401,130470000000000,3010,100,2600,7950000US1302600,1302600,1,10013,6296,39
360304013055,36,GA,13,Catoosa,47,13047030401,30401,130470000000000,3055,100,2600,7950000US1302600,1302600,1,10013,6620,39
370304024010,37,GA,13,Catoosa,47,13047030402,30402,130470000000000,4010,100,2600,7950000US1302600,1302600,1,10013,6376,20
370304024021,37,GA,13,Catoosa,47,13047030402,30402,130470000000000,4021,100,2600,7950000US1302600,1302600,1,10013,6297,20
370304024022,37,GA,13,Catoosa,47,13047030402,30402,130470000000000,4022,100,2600,7950000US1302600,1302600,1,10013,6033,20
370304024023,37,GA,13,Catoosa,47,13047030402,30402,130470000000000,4023,100,2600,7950000US1302600,1302600,1,10013,6396,20
370304024025,37,GA,13,Catoosa,47,13047030402,30402,130470000000000,4025,100,2600,7950000US1302600,1302600,1,10013,6375,20
370304024027,37,GA,13,Catoosa,47,13047030402,30402,130470000000000,4027,100,2600,7950000US1302600,1302600,1,10013,6716,20
370304024029,37,GA,13,Catoosa,47,13047030402,30402,130470000000000,4029,100,2600,7950000US1302600,1302600,1,10013,6724,20
380307005015,38,GA,13,Catoosa,47,13047030700,30700,130470000000000,5015,100,2600,7950000US1302600,1302600,1,10013,6582,70
380307005016,38,GA,13,Catoosa,47,13047030700,30700,130470000000000,5016,100,2600,7950000US1302600,1302600,1,10013,6106,70
380307005017,38,GA,13,Catoosa,47,13047030700,30700,130470000000000,5017,100,2600,7950000US1302600,1302600,1,10013,6107,70
380307005028,38,GA,13,Catoosa,47,13047030700,30700,130470000000000,5028,100,2600,7950000US1302600,1302600,1,10013,6647,70
380307005029,38,GA,13,Catoosa,47,13047030700,30700,130470000000000,5029,100,2600,7950000US1302600,1302600,1,10013,6012,70
380307005030,38,GA,13,Catoosa,47,13047030700,30700,130470000000000,5030,100,2600,7950000US1302600,1302600,1,10013,6744,70
380307005031,38,GA,13,Catoosa,47,13047030700,30700,130470000000000,5031,100,2600,7950000US1302600,1302600,1,10013,6129,70
380307005032,38,GA,13,Catoosa,47,13047030700,30700,130470000000000,5032,100,2600,7950000US1302600,1302600,1,10013,6497,70
390304013030,39,GA,13,Catoosa,47,13047030401,30401,130470000000000,3030,100,2600,7950000US1302600,1302600,1,10013,6695,39
390304013032,39,GA,13,Catoosa,47,13047030401,30401,130470000000000,3032,100,2600,7950000US1302600,1302600,1,10013,6575,39
390304013033,39,GA,13,Catoosa,47,13047030401,30401,130470000000000,3033,100,2600,7950000US1302600,1302600,1,10013,6520,39
390304013035,39,GA,13,Catoosa,47,13047030401,30401,130470000000000,3035,100,2600,7950000US1302600,1302600,1,10013,6294,39
390304013045,39,GA,13,Catoosa,47,13047030401,30401,130470000000000,3045,100,2600,7950000US1302600,1302600,1,10013,6292,39
390304013046,39,GA,13,Catoosa,47,13047030401,30401,130470000000000,3046,100,2600,7950000US1302600,1302600,1,10013,6342,39
390304013050,39,GA,13,Catoosa,47,13047030401,30401,130470000000000,3050,100,2600,7950000US1302600,1302600,1,10013,6378,39
400304011003,40,GA,13,Catoosa,47,13047030401,30401,130470000000000,1003,100,2600,7950000US1302600,1302600,1,10013,5926,39
400304011004,40,GA,13,Catoosa,47,13047030401,30401,130470000000000,1004,100,2600,7950000US1302600,1302600,1,10013,6389,39
400304012000,40,GA,13,Catoosa,47,13047030401,30401,130470000000000,2000,100,2600,7950000US1302600,1302600,1,10013,6395,39
400304012003,40,GA,13,Catoosa,47,13047030401,30401,130470000000000,2003,100,2600,7950000US1302600,1302600,1,10013,6718,39
410304012008,41,GA,13,Catoosa,47,13047030401,30401,130470000000000,2008,100,2600,7950000US1302600,1302600,1,10013,6534,39
410304012009,41,GA,13,Catoosa,47,13047030401,30401,130470000000000,2009,100,2600,7950000US1302600,1302600,1,10013,6029,39
410307005018,41,GA,13,Catoosa,47,13047030700,30700,130470000000000,5018,100,2600,7950000US1302600,1302600,1,10013,6263,70
410307005019,41,GA,13,Catoosa,47,13047030700,30700,130470000000000,5019,100,2600,7950000US1302600,1302600,1,10013,6264,70
410307005020,41,GA,13,Catoosa,47,13047030700,30700,130470000000000,5020,100,2600,7950000US1302600,1302600,1,10013,6064,70
410307005023,41,GA,13,Catoosa,47,13047030700,30700,130470000000000,5023,100,2600,7950000US1302600,1302600,1,10013,6063,70
420304012019,42,GA,13,Catoosa,47,13047030401,30401,130470000000000,2019,100,2600,7950000US1302600,1302600,1,10013,6522,39
420304012020,42,GA,13,Catoosa,47,13047030401,30401,130470000000000,2020,100,2600,7950000US1302600,1302600,1,10013,6386,39
420304012021,42,GA,13,Catoosa,47,13047030401,30401,130470000000000,2021,100,2600,7950000US1302600,1302600,1,10013,6091,39
420304012035,42,GA,13,Catoosa,47,13047030401,30401,130470000000000,2035,100,2600,7950000US1302600,1302600,1,10013,6638,39
420304012037,42,GA,13,Catoosa,47,13047030401,30401,130470000000000,2037,100,2600,7950000US1302600,1302600,1,10013,6572,39
