MZ_ID,TAZ_ID,STATE,STATEFP10,COUNTY,COUNTYFP10,GEOID10_tract,TRACTCE10,GEOID10_block,BLOCKCE10,PUMA2000,PUMACE2010,AFFGEOID10,GEOID10_PUMA10,Region
110201005004,11,GA,13,Walker,295,13295020100,20100,132950000000000,5004,100,2600,7950000US1302600,1302600,1
1610201003017,161,GA,13,Walker,295,13295020100,20100,132950000000000,3017,100,2600,7950000US1302600,1302600,1
1610201003016,161,GA,13,Walker,295,13295020100,20100,132950000000000,3016,100,2600,7950000US1302600,1302600,1
480205011036,48,GA,13,Walker,295,13295020501,20501,132950000000000,1036,100,2600,7950000US1302600,1302600,1
2050205012013,205,GA,13,Walker,295,13295020501,20501,132950000000000,2013,100,2600,7950000US1302600,1302600,1
1990205022002,199,GA,13,Walker,295,13295020502,20502,132950000000000,2002,100,2600,7950000US1302600,1302600,1
2010205013074,201,GA,13,Walker,295,13295020501,20501,132950000000000,3074,100,2600,7950000US1302600,1302600,1
1960205023050,196,GA,13,Walker,295,13295020502,20502,132950000000000,3050,100,2600,7950000US1302600,1302600,1
1550204001028,155,GA,13,Walker,295,13295020400,20400,132950000000000,1028,100,2600,7950000US1302600,1302600,1
1940204001010,194,GA,13,Walker,295,13295020400,20400,132950000000000,1010,100,2600,7950000US1302600,1302600,1
1940204002011,194,GA,13,Walker,295,13295020400,20400,132950000000000,2011,100,2600,7950000US1302600,1302600,1
1590202001057,159,GA,13,Walker,295,13295020200,20200,132950000000000,1057,100,2600,7950000US1302600,1302600,1
40201006007,4,GA,13,Walker,295,13295020100,20100,132950000000000,6007,100,2600,7950000US1302600,1302600,1
40201006015,4,GA,13,Walker,295,13295020100,20100,132950000000000,6015,100,2600,7950000US1302600,1302600,1
40201006021,4,GA,13,Walker,295,13295020100,20100,132950000000000,6021,100,2600,7950000US1302600,1302600,1
1610201003028,161,GA,13,Walker,295,13295020100,20100,132950000000000,3028,100,2600,7950000US1302600,1302600,1
40201006031,4,GA,13,Walker,295,13295020100,20100,132950000000000,6031,100,2600,7950000US1302600,1302600,1
90201004023,9,GA,13,Walker,295,13295020100,20100,132950000000000,4023,100,2600,7950000US1302600,1302600,1
480201001072,48,GA,13,Walker,295,13295020100,20100,132950000000000,1072,100,2600,7950000US1302600,1302600,1
1650202002036,165,GA,13,Walker,295,13295020200,20200,132950000000000,2036,100,2600,7950000US1302600,1302600,1
1820203025002,182,GA,13,Walker,295,13295020302,20302,132950000000000,5002,100,2600,7950000US1302600,1302600,1
1850203022019,185,GA,13,Walker,295,13295020302,20302,132950000000000,2019,100,2600,7950000US1302600,1302600,1
1840203023012,184,GA,13,Walker,295,13295020302,20302,132950000000000,3012,100,2600,7950000US1302600,1302600,1
1840203023008,184,GA,13,Walker,295,13295020302,20302,132950000000000,3008,100,2600,7950000US1302600,1302600,1
8890203013012,889,GA,13,Walker,295,13295020301,20301,132950000000000,3012,100,2600,7950000US1302600,1302600,1
1880205013009,188,GA,13,Walker,295,13295020501,20501,132950000000000,3009,100,2600,7950000US1302600,1302600,1
2110205023054,211,GA,13,Walker,295,13295020502,20502,132950000000000,3054,100,2600,7950000US1302600,1302600,1
1650202002030,165,GA,13,Walker,295,13295020200,20200,132950000000000,2030,100,2600,7950000US1302600,1302600,1
1650202002041,165,GA,13,Walker,295,13295020200,20200,132950000000000,2041,100,2600,7950000US1302600,1302600,1
1670202001009,167,GA,13,Walker,295,13295020200,20200,132950000000000,1009,100,2600,7950000US1302600,1302600,1
1670202001021,167,GA,13,Walker,295,13295020200,20200,132950000000000,1021,100,2600,7950000US1302600,1302600,1
1670202001023,167,GA,13,Walker,295,13295020200,20200,132950000000000,1023,100,2600,7950000US1302600,1302600,1
1670202001025,167,GA,13,Walker,295,13295020200,20200,132950000000000,1025,100,2600,7950000US1302600,1302600,1
1590202001065,159,GA,13,Walker,295,13295020200,20200,132950000000000,1065,100,2600,7950000US1302600,1302600,1
1670202002008,167,GA,13,Walker,295,13295020200,20200,132950000000000,2008,100,2600,7950000US1302600,1302600,1
1670202002020,167,GA,13,Walker,295,13295020200,20200,132950000000000,2020,100,2600,7950000US1302600,1302600,1
1670202002016,167,GA,13,Walker,295,13295020200,20200,132950000000000,2016,100,2600,7950000US1302600,1302600,1
1670202002022,167,GA,13,Walker,295,13295020200,20200,132950000000000,2022,100,2600,7950000US1302600,1302600,1
1670202002005,167,GA,13,Walker,295,13295020200,20200,132950000000000,2005,100,2600,7950000US1302600,1302600,1
1590202001039,159,GA,13,Walker,295,13295020200,20200,132950000000000,1039,100,2600,7950000US1302600,1302600,1
1730201002022,173,GA,13,Walker,295,13295020100,20100,132950000000000,2022,100,2600,7950000US1302600,1302600,1
1610201003024,161,GA,13,Walker,295,13295020100,20100,132950000000000,3024,100,2600,7950000US1302600,1302600,1
40201006018,4,GA,13,Walker,295,13295020100,20100,132950000000000,6018,100,2600,7950000US1302600,1302600,1
40201006020,4,GA,13,Walker,295,13295020100,20100,132950000000000,6020,100,2600,7950000US1302600,1302600,1
1590202001088,159,GA,13,Walker,295,13295020200,20200,132950000000000,1088,100,2600,7950000US1302600,1302600,1
1730201002012,173,GA,13,Walker,295,13295020100,20100,132950000000000,2012,100,2600,7950000US1302600,1302600,1
1730201002017,173,GA,13,Walker,295,13295020100,20100,132950000000000,2017,100,2600,7950000US1302600,1302600,1
100201004032,10,GA,13,Walker,295,13295020100,20100,132950000000000,4032,100,2600,7950000US1302600,1302600,1
2030205011054,203,GA,13,Walker,295,13295020501,20501,132950000000000,1054,100,2600,7950000US1302600,1302600,1
2110205023053,211,GA,13,Walker,295,13295020502,20502,132950000000000,3053,100,2600,7950000US1302600,1302600,1
2120206013008,212,GA,13,Walker,295,13295020601,20601,132950000000000,3008,100,2600,7950000US1302600,1302600,1
2110206013019,211,GA,13,Walker,295,13295020601,20601,132950000000000,3019,100,2600,7950000US1302600,1302600,1
2110206013020,211,GA,13,Walker,295,13295020601,20601,132950000000000,3020,100,2600,7950000US1302600,1302600,1
1970205021001,197,GA,13,Walker,295,13295020502,20502,132950000000000,1001,100,2600,7950000US1302600,1302600,1
1970205021014,197,GA,13,Walker,295,13295020502,20502,132950000000000,1014,100,2600,7950000US1302600,1302600,1
2020205012029,202,GA,13,Walker,295,13295020501,20501,132950000000000,2029,100,2600,7950000US1302600,1302600,1
1780205013004,178,GA,13,Walker,295,13295020501,20501,132950000000000,3004,100,2600,7950000US1302600,1302600,1
1990205022014,199,GA,13,Walker,295,13295020502,20502,132950000000000,2014,100,2600,7950000US1302600,1302600,1
1620201005051,162,GA,13,Walker,295,13295020100,20100,132950000000000,5051,100,2600,7950000US1302600,1302600,1
1730201002013,173,GA,13,Walker,295,13295020100,20100,132950000000000,2013,100,2600,7950000US1302600,1302600,1
1780201001048,178,GA,13,Walker,295,13295020100,20100,132950000000000,1048,100,2600,7950000US1302600,1302600,1
1740201001017,174,GA,13,Walker,295,13295020100,20100,132950000000000,1017,100,2600,7950000US1302600,1302600,1
1750201005048,175,GA,13,Walker,295,13295020100,20100,132950000000000,5048,100,2600,7950000US1302600,1302600,1
1790201001058,179,GA,13,Walker,295,13295020100,20100,132950000000000,1058,100,2600,7950000US1302600,1302600,1
6970205011091,697,GA,13,Walker,295,13295020501,20501,132950000000000,1091,100,2600,7950000US1302600,1302600,1
1780205013058,178,GA,13,Walker,295,13295020501,20501,132950000000000,3058,100,2600,7950000US1302600,1302600,1
1780205013042,178,GA,13,Walker,295,13295020501,20501,132950000000000,3042,100,2600,7950000US1302600,1302600,1
2030205011047,203,GA,13,Walker,295,13295020501,20501,132950000000000,1047,100,2600,7950000US1302600,1302600,1
1970205021010,197,GA,13,Walker,295,13295020502,20502,132950000000000,1010,100,2600,7950000US1302600,1302600,1
2070205023019,207,GA,13,Walker,295,13295020502,20502,132950000000000,3019,100,2600,7950000US1302600,1302600,1
430205011081,43,GA,13,Walker,295,13295020501,20501,132950000000000,1081,100,2600,7950000US1302600,1302600,1
2070205023016,207,GA,13,Walker,295,13295020502,20502,132950000000000,3016,100,2600,7950000US1302600,1302600,1
1690203011015,169,GA,13,Walker,295,13295020301,20301,132950000000000,1015,100,2600,7950000US1302600,1302600,1
1860203024018,186,GA,13,Walker,295,13295020302,20302,132950000000000,4018,100,2600,7950000US1302600,1302600,1
6960203014021,696,GA,13,Walker,295,13295020301,20301,132950000000000,4021,100,2600,7950000US1302600,1302600,1
1920203014033,192,GA,13,Walker,295,13295020301,20301,132950000000000,4033,100,2600,7950000US1302600,1302600,1
1690203011021,169,GA,13,Walker,295,13295020301,20301,132950000000000,1021,100,2600,7950000US1302600,1302600,1
2110206013035,211,GA,13,Walker,295,13295020601,20601,132950000000000,3035,100,2600,7950000US1302600,1302600,1
2120206013007,212,GA,13,Walker,295,13295020601,20601,132950000000000,3007,100,2600,7950000US1302600,1302600,1
590206013029,59,GA,13,Walker,295,13295020601,20601,132950000000000,3029,100,2600,7950000US1302600,1302600,1
590206013032,59,GA,13,Walker,295,13295020601,20601,132950000000000,3032,100,2600,7950000US1302600,1302600,1
590206013024,59,GA,13,Walker,295,13295020601,20601,132950000000000,3024,100,2600,7950000US1302600,1302600,1
1960205022028,196,GA,13,Walker,295,13295020502,20502,132950000000000,2028,100,2600,7950000US1302600,1302600,1
430205011067,43,GA,13,Walker,295,13295020501,20501,132950000000000,1067,100,2600,7950000US1302600,1302600,1
2050205012051,205,GA,13,Walker,295,13295020501,20501,132950000000000,2051,100,2600,7950000US1302600,1302600,1
2030205011060,203,GA,13,Walker,295,13295020501,20501,132950000000000,1060,100,2600,7950000US1302600,1302600,1
1960205022030,196,GA,13,Walker,295,13295020502,20502,132950000000000,2030,100,2600,7950000US1302600,1302600,1
2050205012080,205,GA,13,Walker,295,13295020501,20501,132950000000000,2080,100,2600,7950000US1302600,1302600,1
2050205012079,205,GA,13,Walker,295,13295020501,20501,132950000000000,2079,100,2600,7950000US1302600,1302600,1
2090205022042,209,GA,13,Walker,295,13295020502,20502,132950000000000,2042,100,2600,7950000US1302600,1302600,1
1960205022058,196,GA,13,Walker,295,13295020502,20502,132950000000000,2058,100,2600,7950000US1302600,1302600,1
6970205023006,697,GA,13,Walker,295,13295020502,20502,132950000000000,3006,100,2600,7950000US1302600,1302600,1
1990205022018,199,GA,13,Walker,295,13295020502,20502,132950000000000,2018,100,2600,7950000US1302600,1302600,1
1870205013033,187,GA,13,Walker,295,13295020501,20501,132950000000000,3033,100,2600,7950000US1302600,1302600,1
2020205012025,202,GA,13,Walker,295,13295020501,20501,132950000000000,2025,100,2600,7950000US1302600,1302600,1
2110205023052,211,GA,13,Walker,295,13295020502,20502,132950000000000,3052,100,2600,7950000US1302600,1302600,1
1940204002024,194,GA,13,Walker,295,13295020400,20400,132950000000000,2024,100,2600,7950000US1302600,1302600,1
1940204002005,194,GA,13,Walker,295,13295020400,20400,132950000000000,2005,100,2600,7950000US1302600,1302600,1
1940204001013,194,GA,13,Walker,295,13295020400,20400,132950000000000,1013,100,2600,7950000US1302600,1302600,1
1940204001031,194,GA,13,Walker,295,13295020400,20400,132950000000000,1031,100,2600,7950000US1302600,1302600,1
1940204001029,194,GA,13,Walker,295,13295020400,20400,132950000000000,1029,100,2600,7950000US1302600,1302600,1
1940204002019,194,GA,13,Walker,295,13295020400,20400,132950000000000,2019,100,2600,7950000US1302600,1302600,1
1930203014010,193,GA,13,Walker,295,13295020301,20301,132950000000000,4010,100,2600,7950000US1302600,1302600,1
1930203014015,193,GA,13,Walker,295,13295020301,20301,132950000000000,4015,100,2600,7950000US1302600,1302600,1
1930203014026,193,GA,13,Walker,295,13295020301,20301,132950000000000,4026,100,2600,7950000US1302600,1302600,1
1930203014032,193,GA,13,Walker,295,13295020301,20301,132950000000000,4032,100,2600,7950000US1302600,1302600,1
1840203024021,184,GA,13,Walker,295,13295020302,20302,132950000000000,4021,100,2600,7950000US1302600,1302600,1
1630203013002,163,GA,13,Walker,295,13295020301,20301,132950000000000,3002,100,2600,7950000US1302600,1302600,1
1850203022003,185,GA,13,Walker,295,13295020302,20302,132950000000000,2003,100,2600,7950000US1302600,1302600,1
1850203022001,185,GA,13,Walker,295,13295020302,20302,132950000000000,2001,100,2600,7950000US1302600,1302600,1
1850203022000,185,GA,13,Walker,295,13295020302,20302,132950000000000,2000,100,2600,7950000US1302600,1302600,1
1820203025023,182,GA,13,Walker,295,13295020302,20302,132950000000000,5023,100,2600,7950000US1302600,1302600,1
40202001000,4,GA,13,Walker,295,13295020200,20200,132950000000000,1000,100,2600,7950000US1302600,1302600,1
40201006009,4,GA,13,Walker,295,13295020100,20100,132950000000000,6009,100,2600,7950000US1302600,1302600,1
1730201002000,173,GA,13,Walker,295,13295020100,20100,132950000000000,2000,100,2600,7950000US1302600,1302600,1
110201005040,11,GA,13,Walker,295,13295020100,20100,132950000000000,5040,100,2600,7950000US1302600,1302600,1
1610201003006,161,GA,13,Walker,295,13295020100,20100,132950000000000,3006,100,2600,7950000US1302600,1302600,1
1750201005031,175,GA,13,Walker,295,13295020100,20100,132950000000000,5031,100,2600,7950000US1302600,1302600,1
1610201003003,161,GA,13,Walker,295,13295020100,20100,132950000000000,3003,100,2600,7950000US1302600,1302600,1
1600202001035,160,GA,13,Walker,295,13295020200,20200,132950000000000,1035,100,2600,7950000US1302600,1302600,1
1600202001056,160,GA,13,Walker,295,13295020200,20200,132950000000000,1056,100,2600,7950000US1302600,1302600,1
1740201001014,174,GA,13,Walker,295,13295020100,20100,132950000000000,1014,100,2600,7950000US1302600,1302600,1
1780201001057,178,GA,13,Walker,295,13295020100,20100,132950000000000,1057,100,2600,7950000US1302600,1302600,1
1790201001063,179,GA,13,Walker,295,13295020100,20100,132950000000000,1063,100,2600,7950000US1302600,1302600,1
430205011071,43,GA,13,Walker,295,13295020501,20501,132950000000000,1071,100,2600,7950000US1302600,1302600,1
2090205022051,209,GA,13,Walker,295,13295020502,20502,132950000000000,2051,100,2600,7950000US1302600,1302600,1
2050205012049,205,GA,13,Walker,295,13295020501,20501,132950000000000,2049,100,2600,7950000US1302600,1302600,1
430205011088,43,GA,13,Walker,295,13295020501,20501,132950000000000,1088,100,2600,7950000US1302600,1302600,1
1790205013064,179,GA,13,Walker,295,13295020501,20501,132950000000000,3064,100,2600,7950000US1302600,1302600,1
1780205013059,178,GA,13,Walker,295,13295020501,20501,132950000000000,3059,100,2600,7950000US1302600,1302600,1
2030205011046,203,GA,13,Walker,295,13295020501,20501,132950000000000,1046,100,2600,7950000US1302600,1302600,1
430205011023,43,GA,13,Walker,295,13295020501,20501,132950000000000,1023,100,2600,7950000US1302600,1302600,1
2070205011095,207,GA,13,Walker,295,13295020501,20501,132950000000000,1095,100,2600,7950000US1302600,1302600,1
1990205022005,199,GA,13,Walker,295,13295020502,20502,132950000000000,2005,100,2600,7950000US1302600,1302600,1
1930203014011,193,GA,13,Walker,295,13295020301,20301,132950000000000,4011,100,2600,7950000US1302600,1302600,1
1700203011025,170,GA,13,Walker,295,13295020301,20301,132950000000000,1025,100,2600,7950000US1302600,1302600,1
1910203014001,191,GA,13,Walker,295,13295020301,20301,132950000000000,4001,100,2600,7950000US1302600,1302600,1
2110206013055,211,GA,13,Walker,295,13295020601,20601,132950000000000,3055,100,2600,7950000US1302600,1302600,1
2110206013056,211,GA,13,Walker,295,13295020601,20601,132950000000000,3056,100,2600,7950000US1302600,1302600,1
8890203014006,889,GA,13,Walker,295,13295020301,20301,132950000000000,4006,100,2600,7950000US1302600,1302600,1
2050205012048,205,GA,13,Walker,295,13295020501,20501,132950000000000,2048,100,2600,7950000US1302600,1302600,1
2040205011027,204,GA,13,Walker,295,13295020501,20501,132950000000000,1027,100,2600,7950000US1302600,1302600,1
2050205012015,205,GA,13,Walker,295,13295020501,20501,132950000000000,2015,100,2600,7950000US1302600,1302600,1
2050205012018,205,GA,13,Walker,295,13295020501,20501,132950000000000,2018,100,2600,7950000US1302600,1302600,1
2030205011048,203,GA,13,Walker,295,13295020501,20501,132950000000000,1048,100,2600,7950000US1302600,1302600,1
1670202001092,167,GA,13,Walker,295,13295020200,20200,132950000000000,1092,100,2600,7950000US1302600,1302600,1
1590202001014,159,GA,13,Walker,295,13295020200,20200,132950000000000,1014,100,2600,7950000US1302600,1302600,1
1590202001013,159,GA,13,Walker,295,13295020200,20200,132950000000000,1013,100,2600,7950000US1302600,1302600,1
1670202002011,167,GA,13,Walker,295,13295020200,20200,132950000000000,2011,100,2600,7950000US1302600,1302600,1
1670202002003,167,GA,13,Walker,295,13295020200,20200,132950000000000,2003,100,2600,7950000US1302600,1302600,1
1670202002023,167,GA,13,Walker,295,13295020200,20200,132950000000000,2023,100,2600,7950000US1302600,1302600,1
1650202002031,165,GA,13,Walker,295,13295020200,20200,132950000000000,2031,100,2600,7950000US1302600,1302600,1
1650202002033,165,GA,13,Walker,295,13295020200,20200,132950000000000,2033,100,2600,7950000US1302600,1302600,1
1590202001084,159,GA,13,Walker,295,13295020200,20200,132950000000000,1084,100,2600,7950000US1302600,1302600,1
1590202001083,159,GA,13,Walker,295,13295020200,20200,132950000000000,1083,100,2600,7950000US1302600,1302600,1
1590202001033,159,GA,13,Walker,295,13295020200,20200,132950000000000,1033,100,2600,7950000US1302600,1302600,1
1590202001094,159,GA,13,Walker,295,13295020200,20200,132950000000000,1094,100,2600,7950000US1302600,1302600,1
1590202001059,159,GA,13,Walker,295,13295020200,20200,132950000000000,1059,100,2600,7950000US1302600,1302600,1
1590202001011,159,GA,13,Walker,295,13295020200,20200,132950000000000,1011,100,2600,7950000US1302600,1302600,1
1610201003010,161,GA,13,Walker,295,13295020100,20100,132950000000000,3010,100,2600,7950000US1302600,1302600,1
1610201003021,161,GA,13,Walker,295,13295020100,20100,132950000000000,3021,100,2600,7950000US1302600,1302600,1
100201004001,10,GA,13,Walker,295,13295020100,20100,132950000000000,4001,100,2600,7950000US1302600,1302600,1
40201006019,4,GA,13,Walker,295,13295020100,20100,132950000000000,6019,100,2600,7950000US1302600,1302600,1
40201006014,4,GA,13,Walker,295,13295020100,20100,132950000000000,6014,100,2600,7950000US1302600,1302600,1
40201006013,4,GA,13,Walker,295,13295020100,20100,132950000000000,6013,100,2600,7950000US1302600,1302600,1
40201006028,4,GA,13,Walker,295,13295020100,20100,132950000000000,6028,100,2600,7950000US1302600,1302600,1
40201006032,4,GA,13,Walker,295,13295020100,20100,132950000000000,6032,100,2600,7950000US1302600,1302600,1
1940204002017,194,GA,13,Walker,295,13295020400,20400,132950000000000,2017,100,2600,7950000US1302600,1302600,1
1940204002001,194,GA,13,Walker,295,13295020400,20400,132950000000000,2001,100,2600,7950000US1302600,1302600,1
1920203024009,192,GA,13,Walker,295,13295020302,20302,132950000000000,4009,100,2600,7950000US1302600,1302600,1
6960203021011,696,GA,13,Walker,295,13295020302,20302,132950000000000,1011,100,2600,7950000US1302600,1302600,1
6960203021010,696,GA,13,Walker,295,13295020302,20302,132950000000000,1010,100,2600,7950000US1302600,1302600,1
6960203021004,696,GA,13,Walker,295,13295020302,20302,132950000000000,1004,100,2600,7950000US1302600,1302600,1
1700203011022,170,GA,13,Walker,295,13295020301,20301,132950000000000,1022,100,2600,7950000US1302600,1302600,1
1670203011002,167,GA,13,Walker,295,13295020301,20301,132950000000000,1002,100,2600,7950000US1302600,1302600,1
1630203013028,163,GA,13,Walker,295,13295020301,20301,132950000000000,3028,100,2600,7950000US1302600,1302600,1
1920203014040,192,GA,13,Walker,295,13295020301,20301,132950000000000,4040,100,2600,7950000US1302600,1302600,1
7660203023000,766,GA,13,Walker,295,13295020302,20302,132950000000000,3000,100,2600,7950000US1302600,1302600,1
1840203023010,184,GA,13,Walker,295,13295020302,20302,132950000000000,3010,100,2600,7950000US1302600,1302600,1
1640203013018,164,GA,13,Walker,295,13295020301,20301,132950000000000,3018,100,2600,7950000US1302600,1302600,1
40202001045,4,GA,13,Walker,295,13295020200,20200,132950000000000,1045,100,2600,7950000US1302600,1302600,1
1600202001029,160,GA,13,Walker,295,13295020200,20200,132950000000000,1029,100,2600,7950000US1302600,1302600,1
1700202002015,170,GA,13,Walker,295,13295020200,20200,132950000000000,2015,100,2600,7950000US1302600,1302600,1
1420201001002,142,GA,13,Walker,295,13295020100,20100,132950000000000,1002,100,2600,7950000US1302600,1302600,1
1670202002019,167,GA,13,Walker,295,13295020200,20200,132950000000000,2019,100,2600,7950000US1302600,1302600,1
1610201003004,161,GA,13,Walker,295,13295020100,20100,132950000000000,3004,100,2600,7950000US1302600,1302600,1
1740201001016,174,GA,13,Walker,295,13295020100,20100,132950000000000,1016,100,2600,7950000US1302600,1302600,1
1600202001048,160,GA,13,Walker,295,13295020200,20200,132950000000000,1048,100,2600,7950000US1302600,1302600,1
1670202002018,167,GA,13,Walker,295,13295020200,20200,132950000000000,2018,100,2600,7950000US1302600,1302600,1
1590202001061,159,GA,13,Walker,295,13295020200,20200,132950000000000,1061,100,2600,7950000US1302600,1302600,1
100201004007,10,GA,13,Walker,295,13295020100,20100,132950000000000,4007,100,2600,7950000US1302600,1302600,1
1590202001006,159,GA,13,Walker,295,13295020200,20200,132950000000000,1006,100,2600,7950000US1302600,1302600,1
1670202001016,167,GA,13,Walker,295,13295020200,20200,132950000000000,1016,100,2600,7950000US1302600,1302600,1
1590202001005,159,GA,13,Walker,295,13295020200,20200,132950000000000,1005,100,2600,7950000US1302600,1302600,1
1990205022017,199,GA,13,Walker,295,13295020502,20502,132950000000000,2017,100,2600,7950000US1302600,1302600,1
1970205021011,197,GA,13,Walker,295,13295020502,20502,132950000000000,1011,100,2600,7950000US1302600,1302600,1
1980205022009,198,GA,13,Walker,295,13295020502,20502,132950000000000,2009,100,2600,7950000US1302600,1302600,1
1870205013035,187,GA,13,Walker,295,13295020501,20501,132950000000000,3035,100,2600,7950000US1302600,1302600,1
2020205012028,202,GA,13,Walker,295,13295020501,20501,132950000000000,2028,100,2600,7950000US1302600,1302600,1
1960205022021,196,GA,13,Walker,295,13295020502,20502,132950000000000,2021,100,2600,7950000US1302600,1302600,1
1980205022054,198,GA,13,Walker,295,13295020502,20502,132950000000000,2054,100,2600,7950000US1302600,1302600,1
2050205012081,205,GA,13,Walker,295,13295020501,20501,132950000000000,2081,100,2600,7950000US1302600,1302600,1
2090205022050,209,GA,13,Walker,295,13295020502,20502,132950000000000,2050,100,2600,7950000US1302600,1302600,1
2090205022049,209,GA,13,Walker,295,13295020502,20502,132950000000000,2049,100,2600,7950000US1302600,1302600,1
2090205022057,209,GA,13,Walker,295,13295020502,20502,132950000000000,2057,100,2600,7950000US1302600,1302600,1
1620201005016,162,GA,13,Walker,295,13295020100,20100,132950000000000,5016,100,2600,7950000US1302600,1302600,1
1620201005026,162,GA,13,Walker,295,13295020100,20100,132950000000000,5026,100,2600,7950000US1302600,1302600,1
1620201005019,162,GA,13,Walker,295,13295020100,20100,132950000000000,5019,100,2600,7950000US1302600,1302600,1
100201004025,10,GA,13,Walker,295,13295020100,20100,132950000000000,4025,100,2600,7950000US1302600,1302600,1
100201004008,10,GA,13,Walker,295,13295020100,20100,132950000000000,4008,100,2600,7950000US1302600,1302600,1
1740201005011,174,GA,13,Walker,295,13295020100,20100,132950000000000,5011,100,2600,7950000US1302600,1302600,1
1750201005037,175,GA,13,Walker,295,13295020100,20100,132950000000000,5037,100,2600,7950000US1302600,1302600,1
1800201001044,180,GA,13,Walker,295,13295020100,20100,132950000000000,1044,100,2600,7950000US1302600,1302600,1
1740201005013,174,GA,13,Walker,295,13295020100,20100,132950000000000,5013,100,2600,7950000US1302600,1302600,1
1650202002027,165,GA,13,Walker,295,13295020200,20200,132950000000000,2027,100,2600,7950000US1302600,1302600,1
2000203025021,200,GA,13,Walker,295,13295020302,20302,132950000000000,5021,100,2600,7950000US1302600,1302600,1
1850203022022,185,GA,13,Walker,295,13295020302,20302,132950000000000,2022,100,2600,7950000US1302600,1302600,1
1850203022015,185,GA,13,Walker,295,13295020302,20302,132950000000000,2015,100,2600,7950000US1302600,1302600,1
1850203022017,185,GA,13,Walker,295,13295020302,20302,132950000000000,2017,100,2600,7950000US1302600,1302600,1
1670203011003,167,GA,13,Walker,295,13295020301,20301,132950000000000,1003,100,2600,7950000US1302600,1302600,1
7660203025019,766,GA,13,Walker,295,13295020302,20302,132950000000000,5019,100,2600,7950000US1302600,1302600,1
1780205013056,178,GA,13,Walker,295,13295020501,20501,132950000000000,3056,100,2600,7950000US1302600,1302600,1
2020205013072,202,GA,13,Walker,295,13295020501,20501,132950000000000,3072,100,2600,7950000US1302600,1302600,1
2050205012062,205,GA,13,Walker,295,13295020501,20501,132950000000000,2062,100,2600,7950000US1302600,1302600,1
430205011077,43,GA,13,Walker,295,13295020501,20501,132950000000000,1077,100,2600,7950000US1302600,1302600,1
1870205013029,187,GA,13,Walker,295,13295020501,20501,132950000000000,3029,100,2600,7950000US1302600,1302600,1
1650202002032,165,GA,13,Walker,295,13295020200,20200,132950000000000,2032,100,2600,7950000US1302600,1302600,1
1590202001030,159,GA,13,Walker,295,13295020200,20200,132950000000000,1030,100,2600,7950000US1302600,1302600,1
1610201003015,161,GA,13,Walker,295,13295020100,20100,132950000000000,3015,100,2600,7950000US1302600,1302600,1
40202001001,4,GA,13,Walker,295,13295020200,20200,132950000000000,1001,100,2600,7950000US1302600,1302600,1
1610201003022,161,GA,13,Walker,295,13295020100,20100,132950000000000,3022,100,2600,7950000US1302600,1302600,1
40201006008,4,GA,13,Walker,295,13295020100,20100,132950000000000,6008,100,2600,7950000US1302600,1302600,1
40201006022,4,GA,13,Walker,295,13295020100,20100,132950000000000,6022,100,2600,7950000US1302600,1302600,1
40201006016,4,GA,13,Walker,295,13295020100,20100,132950000000000,6016,100,2600,7950000US1302600,1302600,1
1800201001042,180,GA,13,Walker,295,13295020100,20100,132950000000000,1042,100,2600,7950000US1302600,1302600,1
2020205012003,202,GA,13,Walker,295,13295020501,20501,132950000000000,2003,100,2600,7950000US1302600,1302600,1
2020205012026,202,GA,13,Walker,295,13295020501,20501,132950000000000,2026,100,2600,7950000US1302600,1302600,1
6970205023004,697,GA,13,Walker,295,13295020502,20502,132950000000000,3004,100,2600,7950000US1302600,1302600,1
480205011008,48,GA,13,Walker,295,13295020501,20501,132950000000000,1008,100,2600,7950000US1302600,1302600,1
2100205022046,210,GA,13,Walker,295,13295020502,20502,132950000000000,2046,100,2600,7950000US1302600,1302600,1
2080205023037,208,GA,13,Walker,295,13295020502,20502,132950000000000,3037,100,2600,7950000US1302600,1302600,1
1990205022006,199,GA,13,Walker,295,13295020502,20502,132950000000000,2006,100,2600,7950000US1302600,1302600,1
1930203014019,193,GA,13,Walker,295,13295020301,20301,132950000000000,4019,100,2600,7950000US1302600,1302600,1
1650203012012,165,GA,13,Walker,295,13295020301,20301,132950000000000,2012,100,2600,7950000US1302600,1302600,1
1590203013001,159,GA,13,Walker,295,13295020301,20301,132950000000000,3001,100,2600,7950000US1302600,1302600,1
1870205013019,187,GA,13,Walker,295,13295020501,20501,132950000000000,3019,100,2600,7950000US1302600,1302600,1
1970205021004,197,GA,13,Walker,295,13295020502,20502,132950000000000,1004,100,2600,7950000US1302600,1302600,1
1970205021017,197,GA,13,Walker,295,13295020502,20502,132950000000000,1017,100,2600,7950000US1302600,1302600,1
2050205012034,205,GA,13,Walker,295,13295020501,20501,132950000000000,2034,100,2600,7950000US1302600,1302600,1
2070205011094,207,GA,13,Walker,295,13295020501,20501,132950000000000,1094,100,2600,7950000US1302600,1302600,1
2100205022045,210,GA,13,Walker,295,13295020502,20502,132950000000000,2045,100,2600,7950000US1302600,1302600,1
1420201001029,142,GA,13,Walker,295,13295020100,20100,132950000000000,1029,100,2600,7950000US1302600,1302600,1
1750201005001,175,GA,13,Walker,295,13295020100,20100,132950000000000,5001,100,2600,7950000US1302600,1302600,1
