parcelid xcoord_p ycoord_p sqft_p taz_p block_p hh_p stugrd_p stuhgh_p stuuni_p empedu_p empfoo_p empgov_p empind_p empmed_p empofc_p empret_p empsvc_p empoth_p emptot_p parkdy_p parkhr_p ppricdyp pprichrp
1409 2187869.026 251497 73768 328 3 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1410 2194873.699 254608 620720 430 0 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1411 2167622.818 240136 9040679 189 2 89 0 0 0 0 0 0 0 0 5 0 1 0 6 0 0 0 0
1412 2174929.672 269891 170809 309 3 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1413 2175132.429 269282 132675 309 2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1414 2175347.239 269282 114546 309 3 0 0 0 0 0 0 0 0 0 30 10 0 6 46 0 0 0 0
1415 2172347.393 264908 490146 250 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1416 2173229.789 268510 95655 309 7 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1417 2270801 339922 8578027 611 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1418 2273910.869 370110 327975 357 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1419 2269611.4 360698 10634781 351 7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1420 2270658.058 252544 277233 117 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1421 2258297.093 380692 3002058 346 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1422 2242447.601 283242 208000 817 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1423 2245525.29 278275 631046 818 6 20 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0
1424 2256034.761 272343 320244 852 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1425 2250542.484 274269 330660 850 1 0 0 0 0 0 0 0 7 9 2 21 2 2 43 0 0 0 0
1426 2249177.523 271488 66765 135 7 0 0 0 0 0 8 0 0 3 0 16 0 16 43 0 0 0 0
1427 2180948.261 250731 1977895 316 8 0 0 0 0 0 15 0 177 21 0 108 0 0 321 0 0 0 0
1428 2193385.394 278495 693310 882 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1429 2187237.755 269062 283305 282 8 5 0 0 0 0 0 0 15 0 0 0 5 0 20 0 0 0 0
1430 2189317.737 268881 2712728 282 0 2 0 0 0 11 0 0 55 0 3 3 0 0 72 0 0 0 0
1431 2192817.868 269945 104912 344 5 0 0 0 0 0 1 0 0 6 1 0 28 0 36 0 0 0 0
1432 2193418.412 271586 147781 434 7 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1433 2178650.213 267701 329773 311 2 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1434 2179680.359 267283 110214 313 2 13 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
1435 2179345.226 267998 116881 311 6 11 0 0 0 0 0 0 4 0 0 0 0 0 4 0 0 0 0
1436 2179939.485 267034 80721 242 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1437 2181265.603 267515 275220 312 7 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1438 2181168.744 249465 85409 319 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1439 2181972.445 248664 199474 319 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1440 2183109.466 249005 172639 319 1 10 0 0 0 0 0 0 5 6 0 0 0 0 11 0 0 0 0
1441 2180045.709 260025 150605 289 4 11 0 0 0 0 6 0 0 0 0 0 0 0 6 0 0 0 0
1442 2219419.024 348416 872863 583 9 8 0 0 0 2 0 0 4 0 0 0 3 0 9 0 0 0 0
1443 2211225.7 335120 2436327 583 8 10 0 0 0 0 0 0 15 3 10 0 0 0 28 0 0 0 0
1444 2231717.408 333603 13787321 616 6 76 0 0 0 0 0 41 0 12 0 0 0 0 53 0 0 0 0
1445 2213653.015 333615 400174 587 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1446 2196620.955 313589 6662831 526 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1447 2194691.357 257174 257310 430 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1448 2195790.89 256213 489570 449 3 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1449 2198583.877 257186 79473 449 3 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1450 2196155.866 254458 238151 449 8 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1451 2197554.777 253991 353780 449 1 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1452 2198851.849 256664 1022855 449 4 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1453 2198670.99 255245 231673 449 5 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1454 2198516.926 253313 246196 453 1 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1455 2199532.817 254672 254688 451 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1456 2201457.957 253818 366566 466 4 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1457 2204159.865 263585 3041517 903 6 31 0 0 0 0 0 0 118 0 25 5 4 124 276 0 0 0 0
1458 2207083.297 264995 2883234 904 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1459 2204947.827 258319 498015 857 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1460 2184237.31 256183 75993 317 4 5 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
1461 2184104.603 255879 75780 318 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1462 2185197.988 242212 101013 418 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1463 2185543.64 245283 261651 418 3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1464 2180564.912 237946 198477 166 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1465 2181060.154 238472 155297 166 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1466 2181828.192 238435 98550 166 8 0 0 0 0 0 0 0 0 0 0 7 0 0 7 0 0 0 0
1467 2183317.826 238689 311708 157 4 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1468 2183643.776 238520 179633 157 5 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1469 2185498.558 255625 78277 317 9 3 0 0 0 0 0 0 0 0 0 0 15 0 15 0 0 0 0
1470 2179046.677 246187 52704 831 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1471 2168270.786 238359 70636 189 7 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1472 2182636.127 247643 104245 413 0 0 0 0 0 0 0 0 0 0 2 0 3 120 125 0 0 0 0
1473 2181805.496 257419 174222 294 6 0 0 0 0 0 6 0 0 5 8 0 15 0 34 0 0 0 0
1474 2218335.97 250834 682973 764 8 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1475 2217991.701 254380 588777 764 7 25 0 0 0 0 0 0 0 0 0 0 0 5 5 0 0 0 0
1476 2217996.516 254996 253737 764 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1477 2196643.365 250322 772887 454 7 1 0 0 0 2 19 0 4 16 5 2 25 0 73 0 0 0 0
1478 2268599.95 368937 33669100 357 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1479 2267410.226 336833 293254 611 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1480 2241886.932 250684 362985 605 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1481 2255017.386 345834 12290967 352 8 5 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
1482 2182221.902 284839 414892 386 7 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1483 2180942.439 278822 1578229 385 1 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1484 2182026.64 278826 2080921 394 5 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1485 2179931.122 261620 798006 752 6 0 0 1032 0 138 0 277 0 24 0 0 2 0 441 242 242 1000 400
1486 2172538.482 257828 88041 849 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1487 2174812.189 258971 309518 258 2 0 0 0 0 0 0 0 11 0 0 0 0 2 13 0 0 0 0
1488 2179058.498 266982 131478 311 3 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1489 2181229.93 249623 90999 319 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1490 2182009.933 249378 368093 319 9 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1491 2183141.205 249206 326183 319 0 5 0 0 0 0 0 0 12 0 6 3 0 0 21 0 0 0 0
1492 2182581.004 248669 156746 319 9 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1493 2179723.242 261001 368523 278 1 0 0 0 0 4 0 0 0 0 0 0 0 0 4 0 0 0 0
1494 2182261.723 260380 127052 752 8 6 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0
1495 2182785.996 261441 149750 752 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1496 2215172.591 300224 52369747 533 3 582 0 0 0 1 0 0 6 0 8 11 0 8 34 0 0 0 0
1497 2200283.747 317505 1454621 526 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1498 2197142.925 317291 7126173 527 6 6 0 0 0 0 0 0 10 0 0 0 0 0 10 0 0 0 0
1499 2209513.431 323762 1258904 576 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1500 2201713.762 274884 2314507 902 5 23 0 0 0 0 3 0 0 12 0 3 3 0 21 0 0 0 0
1501 2199827.695 276401 6642409 901 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1502 2235937.218 263084 17397111 559 4 339 0 0 0 0 0 0 0 0 38 0 0 5 43 0 0 0 0
1503 2182870.175 240371 172924 157 2 15 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0
1504 2182496.635 239698 84395 157 5 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1505 2181069.153 238171 142206 166 1 0 0 0 0 0 0 0 0 0 0 0 0 12 12 0 0 0 0
1506 2182274.014 238082 112038 157 3 0 0 0 0 0 0 0 30 0 2 0 0 0 32 0 0 0 0
1507 2183093.71 240278 90836 157 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1508 2183488.887 255599 73375 318 9 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1509 2229646.987 252397 12427246 861 0 500 0 0 0 0 0 0 0 15 3 0 8 8 34 0 0 0 0
1510 2227661.484 253007 8976303 862 0 188 0 0 0 0 0 0 2 0 0 7 5 2 16 0 0 0 0
1511 2229477.79 344872 1599587 346 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1512 2206789.733 338419 490418 581 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1513 2231144.84 321687 261753 595 6 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1514 2240363.502 400698 4467122 630 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1515 2201910.582 339424 2502137 580 7 11 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
1516 2215606.198 366115 15837290 584 3 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1517 2192642.222 310589 1212413 510 8 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1518 2198704.885 332884 4810647 579 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1519 2173681.407 268154 284032 309 6 2 0 0 0 0 26 0 0 163 1 5 0 509 704 0 0 0 0
1520 2166890.142 257246 46218640 250 7 12 0 0 0 0 0 0 20 434 0 0 5 9 468 0 0 0 0
1521 2184020.372 256818 75009 317 5 4 0 0 0 0 0 0 0 0 0 0 0 6 6 0 0 0 0
1522 2183756.452 256214 74467 318 1 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1523 2183170.184 255642 54581 318 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1524 2183491.657 256690 67477 317 4 3 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
1525 2186687.829 256000 81283 324 5 0 0 0 0 0 0 0 3 1 0 20 0 0 24 0 0 0 0
1526 2184585.3 255848 74286 318 3 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1527 2155744.806 253451 336398 404 4 8 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0
1528 2169822.45 246211 124027 834 0 3 0 0 0 0 0 0 5 0 4 1 6 0 16 0 0 0 0
1529 2184810.078 244248 122170 418 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1530 2169286.479 243164 98725 189 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1531 2169921.635 240407 52489 834 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1532 2182974.688 239851 52554 157 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1533 2184958.06 251982 60764 315 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1534 2184150.85 251944 63623 315 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1535 2185195.996 244708 130163 418 9 8 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0
1536 2179086.935 244263 72747 410 9 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1537 2181272.522 244703 86211 414 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1538 2177245.289 270504 2495058 308 0 78 429 0 0 67 1 0 8 20 30 6 8 15 155 0 0 0 0
1539 2249623.658 269717 111449 703 1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1540 2247186.641 265072 1199073 134 1 0 0 0 0 0 29 0 5 2 7 24 10 0 77 0 0 0 0
1541 2250992.031 255801 249794 127 6 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1542 2261539.758 277373 15789730 851 6 42 0 0 0 0 0 0 18 0 4 1 6 9 38 0 0 0 0
1543 2258422.101 257343 1308415 119 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1544 2258107.077 247157 6496775 118 2 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1545 2260568.953 255930 377825 607 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1546 2261445.534 249859 10770808 116 0 39 0 0 0 0 0 0 0 0 0 0 7 6 13 0 0 0 0
1547 2180595.754 260758 162849 289 2 0 0 0 0 50 3 0 0 41 10 0 0 0 104 0 0 0 0
1548 2181147.292 260511 272116 289 3 0 0 0 0 0 0 0 0 92 3 2 0 0 97 46 0 75 0
1549 2182054.53 259483 1365974 285 5 0 0 0 0 0 0 0 0 0 0 0 5 0 5 0 0 0 0
1550 2182414.43 260697 153203 752 9 16 0 0 0 0 0 0 0 0 0 0 9 4 13 0 0 0 0
1551 2189573.269 265492 132023 284 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1552 2184222.725 258984 421124 723 6 17 0 0 0 0 0 0 0 11 2 28 0 0 41 0 0 0 0
1553 2179948.403 257433 175246 296 3 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1554 2178822.567 254667 106346 273 2 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0
1555 2172134.68 250509 204454 305 1 0 0 0 0 0 0 0 0 0 15 0 4 0 19 0 0 0 0
1556 2180145.329 251215 315810 302 6 0 0 0 0 0 0 0 16 0 0 1 10 71 98 0 0 0 0
1557 2185182.685 257208 73554 724 3 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1558 2189875.813 277075 5400071 881 6 0 0 0 0 0 0 0 202 0 51 0 2 0 255 0 0 0 0
1559 2186492.62 256719 148556 724 4 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1560 2190152.855 265348 166338 284 5 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1561 2188204.04 263264 99437 292 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1562 2187701.366 260902 110925 326 2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1563 2188226.417 262091 105683 292 3 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1564 2188833.733 261104 155958 326 6 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1565 2190017.425 261173 360056 734 1 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1566 2190157.803 260738 163577 734 1 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1567 2190666.226 265279 354190 284 4 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1568 2209545.86 360755 1071967 584 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1569 2226343.384 348935 16830357 621 6 57 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0
1570 2206121.813 329903 4897190 578 1 9 0 0 0 0 80 0 0 15 15 14 0 0 124 0 0 0 0
1571 2197973.118 328111 674841 578 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1572 2221851.416 351956 11606 583 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1573 2206362.376 264566 525708 904 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1574 2205760.986 264626 1025045 904 4 0 0 0 0 0 0 0 5 0 0 0 0 0 5 0 0 0 0
1575 2208983.893 261377 1740111 468 6 0 0 0 0 0 0 0 20 0 1 0 62 20 103 0 0 0 0
1576 2211023.921 260267 2219269 474 0 0 0 0 0 0 0 0 10 0 1 45 0 0 56 0 0 0 0
1577 2194103.608 258592 1476473 337 5 68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1578 2230698.802 284028 493013 369 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1579 2196404.563 273991 9486085 341 1 187 0 0 0 4 0 0 8 0 2 2 0 0 16 0 0 0 0
1580 2184918.691 256606 76331 317 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1581 2186619.91 255848 82004 324 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1582 2185875.598 255183 111346 318 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1583 2185135.728 255965 75844 317 7 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1584 2184165.274 254870 144092 318 2 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1585 2199084.466 250594 155631 463 4 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1586 2199994.193 252084 210277 465 8 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1587 2200255.333 250711 266932 465 6 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1588 2209413.853 251367 240710 694 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1589 2208426.021 244580 8603271 855 2 0 0 0 0 0 0 0 0 0 0 0 25 0 25 0 0 0 0
1590 2211791.724 246085 4632438 856 2 214 0 0 0 0 0 0 0 0 6 0 0 5 11 0 0 0 0
1591 2212101.099 244140 281394 856 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1592 2268606.913 331970 15648159 611 8 23 0 0 0 0 0 0 0 0 0 0 10 0 10 0 0 0 0
1593 2272953.739 351581 1298295 359 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1594 2271860.957 373699 20331131 365 1 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1595 2244655.107 281961 11362024 818 1 15 0 0 0 0 0 0 0 0 8 4 4 0 16 0 0 0 0
1596 2223921.491 287104 1255281 364 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1597 2247215.645 279626 3587868 818 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1598 2170544.834 305433 481168 515 6 2 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0
1599 2183661.087 259793 335709 755 2 0 0 0 0 0 10 0 0 173 4 35 0 0 222 0 0 0 0
1600 2186509.821 262181 2633922 292 6 98 0 0 0 11 0 0 0 0 22 0 1 0 34 0 0 0 0
1601 2179173.294 258959 65296 293 1 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1602 2179620.906 258758 86504 293 0 9 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0
1603 2179826.828 258382 123856 293 1 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1604 2184364.667 248139 1371493 320 7 38 0 0 0 0 0 0 51 0 20 2 0 122 195 0 0 0 0
1605 2198981.719 285507 2934396 681 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1606 2198760.684 282485 294331 684 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1607 2204692.284 284980 245150 493 7 7 0 0 0 0 0 0 0 0 3 0 0 0 3 0 0 0 0
1608 2226965.245 343943 7272257 619 1 110 0 0 0 0 14 0 5 0 6 3 4 4 36 0 0 0 0
1609 2233703.604 359637 3581479 623 7 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1610 2222883.974 324745 11904133 593 2 193 0 0 0 0 0 0 0 0 3 0 2 0 5 0 0 0 0
1611 2242748.004 378242 6237879 624 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1612 2215601.839 270980 393007 440 8 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1613 2217218.294 271194 289062 440 7 17 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
1614 2217095.492 272762 3868562 440 3 191 0 0 0 0 7 0 50 19 16 0 17 0 109 0 0 0 0
1615 2217044.024 275412 421890 374 4 23 0 0 0 0 0 0 0 0 2 3 0 0 5 0 0 0 0
1616 2238562.818 281518 1088217 817 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1617 2189216.67 250310 635222 420 4 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1618 2182966.485 239112 133778 157 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1619 2182979.59 238571 237524 157 1 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1620 2166472.18 250910 2071 147 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1621 2167117.314 248920 695764 303 9 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1622 2231327.155 262920 5186165 860 3 45 0 0 0 0 8 0 0 0 0 0 0 0 8 0 0 0 0
1623 2234489.759 269271 306834 559 3 0 0 0 0 0 0 0 0 0 18 0 0 0 18 0 0 0 0
1624 2187855.1 256834 83588 726 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1625 2193180.49 259074 246001 337 9 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1626 2193971.754 259897 158525 337 6 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1627 2192742.103 256274 85328 430 8 6 0 0 0 0 0 0 0 0 3 0 0 0 3 0 0 0 0
1628 2194492.002 256269 157508 430 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1629 2197635.88 276155 3559383 341 8 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1630 2214453.303 276982 4313366 374 7 25 393 0 0 74 0 0 4 18 38 20 9 3 166 0 0 0 0
1631 2212314.187 274869 293738 442 3 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1632 2202544.155 252324 197193 858 4 23 0 0 0 0 0 0 0 0 4 0 0 0 4 0 0 0 0
1633 2198329.29 258968 5360271 431 6 129 0 0 0 0 0 0 0 12 4 0 3 1 20 0 0 0 0
1634 2185924.581 255435 74052 317 4 12 0 0 0 0 0 0 0 10 0 0 1 0 11 0 0 0 0
1635 2182013.897 242582 164002 412 9 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1636 2162537.632 250936 278725 379 7 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1637 2160248.69 258631 786853 251 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1638 2191608.15 255628 1546029 332 4 40 0 0 0 0 0 0 0 6 0 0 0 0 6 0 0 0 0
1639 2246343.229 262962 246327 134 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1640 2241169.536 252789 452906 604 2 16 0 0 0 0 0 0 4 0 0 0 0 0 4 0 0 0 0
1641 2260346.756 252753 511667 119 1 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1642 2241111.216 248444 341993 126 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1643 2263401.973 240994 13322220 112 7 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1644 2266139.675 336078 675361 371 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1645 2266469.874 337150 1392863 366 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1646 2258742.991 360422 3515085 348 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1647 2250287.663 349512 281853 353 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1648 2243983.127 341669 1261864 362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1649 2190403.129 261285 209840 734 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1650 2187952.238 273649 1818008 886 2 0 0 0 0 0 45 0 2 0 6 11 0 0 64 0 0 0 0
1651 2188247.966 258840 173478 325 9 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1652 2188000.664 258153 104602 325 4 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1653 2187139.779 257155 128481 724 1 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1654 2186707.219 256172 63498 724 3 3 0 0 0 0 10 0 15 0 0 0 0 60 85 0 0 0 0
1655 2188769.277 259201 188333 734 9 11 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0
1656 2177871.971 269717 124369 311 1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1657 2177525.007 269204 100200 308 4 8 0 0 0 0 0 14 0 0 0 0 0 0 14 0 0 0 0
1658 2170141.252 259880 324776 249 3 0 0 0 0 0 0 0 0 25 0 0 0 0 25 0 0 0 0
