ID LINKS XCOORD_P YCOORD_P
11765 3 2254247 263546
11766 3 2254354 263620
11767 1 2253801 263545
11768 3 2254186 263625
11692 1 2255374 261846
3926 3 2253364 262918
13465 1 2254446 261593
13466 2 2253696 262310
10102 1 2254082 263227
10103 4 2253267 263307
2803 3 2253269 263165
11695 2 2253302 263464
10116 1 2254630 261362
10113 1 2255242 261266
10087 1 2255096 265127
11769 3 2255141 263638
11775 3 2255222 264578
11776 1 2254789 264406
11770 3 2255009 263946
11771 1 2255111 264224
11772 1 2255111 263965
11777 3 2257058 261113
11694 2 2256457 261634
10114 1 2255952 261185
10118 1 2257523 261587
13454 3 2257109 261721
13455 1 2257240 262094
13456 1 2256858 261933
10075 1 2256871 266349
10091 1 2256218 265480
10092 2 2256171 264551
10093 1 2256440 265118
10097 1 2256886 265202
11735 3 2255757 263746
11737 1 2255859 264282
10083 1 2256699 265612
10080 2 2256124 265930
25056 1 2264159 253630
25057 3 2267160 252365
25063 4 2259665 249989
27112 2 2267170 247258
25064 3 2261975 249586
27115 2 2263140 250744
28123 2 2262995 250910
27118 4 2261332 252153
27095 4 2262744 243951
28146 2 2263778 246309
28147 2 2263963 248765
28730 3 2262958 243859
28134 2 2260101 250393
28125 2 2265108 249850
28158 2 2262193 244837
27096 1 2261313 244184
28731 1 2262742 242990
25051 3 2259884 252604
25048 2 2260529 253095
25053 4 2260474 252352
25047 3 2260662 252743
25054 4 2260624 252270
25060 3 2259227 250683
25052 2 2259782 252636
25061 3 2259907 250610
25059 3 2260937 251847
28135 2 2259011 250120
25058 1 2260295 251961
25065 1 2261555 250222
25068 1 2260843 249290
27128 3 2260946 253328
27129 1 2261242 253098
28155 2 2261874 252195
28137 3 2261607 252214
25050 3 2260768 252588
25049 3 2260875 252662
27117 2 2260795 252617
28138 1 2261692 252440
25043 3 2261031 253562
25044 1 2261667 254573
27140 1 2261342 254483
28117 3 2265598 243408
28118 3 2265076 243552
28120 1 2264529 244282
28121 1 2265167 243990
28119 1 2265702 243817
25066 3 2267519 249489
28124 2 2264590 250391
27114 3 2264715 250196
28148 2 2264292 249387
28152 2 2264066 250724
28122 2 2263415 250790
27116 3 2263202 250825
27113 2 2264444 250004
28151 2 2265023 249886
25067 1 2266263 250200
10125 1 2260847 261489
13251 3 2263219 258724
13252 2 2263429 262206
13481 2 2262823 264701
31848 4 2263084 265329
31847 4 2263033 265453
14278 2 2265302 259382
14279 1 2265605 261893
14633 2 2262897 263347
22404 3 2261427 256733
27298 2 2263115 258636
27301 3 2265059 258775
22403 3 2261077 256409
22405 3 2260336 256529
22916 3 2260106 257721
22917 1 2260619 258840
22919 3 2260254 257329
22920 1 2261545 259304
27363 1 2260795 257342
22411 3 2260355 256165
28136 2 2260350 255758
27121 3 2261772 256420
27142 1 2262137 255790
27122 1 2262270 256854
11028 3 2258234 265936
31776 4 2258208 265988
10084 1 2261320 265035
10085 3 2261867 266020
13485 2 2261434 266212
11698 2 2262255 265842
13484 2 2262739 265599
25041 1 2265550 255843
25042 3 2266100 258309
27126 3 2263977 257414
27299 2 2263743 258420
28767 2 2265576 258559
27300 2 2265188 258722
27125 1 2264359 257214
27127 1 2263776 256848
26094 3 2263655 258517
13254 3 2265143 265005
13475 1 2265527 265533
13253 2 2262955 263148
13255 1 2265255 265748
2326 2 2255083 288835
2490 2 2249721 276930
2491 2 2250923 278882
2749 2 2257180 290253
2907 2 2249667 276973
2908 3 2250833 278899
3435 3 2257551 272966
3436 3 2259122 274154
4021 3 2250249 278006
4089 2 2250733 279044
4237 3 2251253 276574
4241 3 2251951 278710
6844 3 2257799 268182
6828 3 2258382 269203
9830 2 2257380 285432
9827 3 2258579 285844
9838 1 2257876 278313
9826 3 2258726 285500
9909 1 2256286 278082
9881 3 2253521 279370
9910 1 2255875 277896
9892 3 2253923 278984
3429 3 2264010 276449
11037 3 2263699 279401
11081 2 2256824 269675
11082 2 2257612 272887
11719 3 2258330 267153
11720 3 2257915 267615
11739 3 2257908 266876
11740 1 2258068 266976
9900 3 2248681 278675
13214 2 2249644 278728
3638 3 2252244 279940
6831 3 2256660 269321
2550 3 2252429 273189
2468 5 2249229 274600
3841 2 2254039 272291
3842 2 2252793 272981
3109 3 2249765 272410
3937 2 2249825 272647
4240 2 2255634 272303
4222 2 2257397 272873
6822 1 2251677 272672
14890 2 2252514 273386
14887 3 2254498 275801
3804 3 2248589 269242
3801 2 2248604 269818
9412 3 2250538 271380
9407 3 2250237 271504
9422 3 2250435 271120
9424 4 2250778 270978
9428 4 2250646 270711
9426 3 2250324 270857
9438 3 2250411 270195
9442 4 2250611 269975
9439 3 2250373 270082
9454 4 2250418 269475
9449 3 2250151 269596
9456 1 2250716 269343
9457 3 2250039 269347
9453 4 2249709 269493
9458 4 2249270 269340
9448 4 2249405 269640
9455 4 2248955 269490
9459 3 2249583 269208
9460 1 2248832 269205
9463 2 2250562 268865
9462 3 2250222 269036
6845 2 2250304 268240
3397 4 2249023 270794
3924 2 2248329 267926
3803 2 2248605 268849
6838 4 2249343 268671
6839 2 2249036 268810
6842 4 2249245 268521
6851 3 2250051 267815
6846 3 2249249 268091
6853 3 2249349 267695
13164 1 2248317 269193
6843 1 2249020 268599
10069 3 2249551 266889
10071 1 2249620 266595
6854 1 2249733 267612
9461 2 2249972 269165
3395 3 2249131 271046
3396 4 2249254 271327
3437 4 2249371 271601
3108 3 2249580 272011
9417 3 2249465 271231
9425 3 2248752 270922
9419 4 2248864 271163
9423 4 2250003 270996
9431 4 2249459 270612
9420 4 2249687 271135
9432 4 2249777 270473
9434 4 2249350 270364
3398 4 2248915 270541
9440 3 2249218 270064
9443 4 2249531 269925
9446 3 2249087 269779
9405 3 2249042 271595
13110 1 2248094 271207
3399 3 2248812 270297
9429 3 2248641 270663
9433 3 2248530 270421
12383 2 2248483 270330
9450 2 2248738 269586
9451 1 2248814 269761
13213 2 2248834 271735
9411 3 2248993 271445
12384 1 2248734 271231
9435 3 2250111 270331
9437 4 2249660 270217
9445 4 2249849 269797
9441 2 2249916 270052
9447 3 2250171 269654
9436 1 2250198 270543
3932 2 2249398 271664
9418 2 2249620 271615
9421 1 2249854 271530
9408 1 2250269 271574
13483 1 2251449 267122
9409 3 2252027 271485
9401 3 2251534 271710
9410 3 2250998 271468
9427 3 2251174 270807
9414 3 2251388 271279
14276 3 2252254 271775
12385 3 2250910 270593
12386 3 2251208 270462
12387 1 2251015 270005
9444 1 2250863 269861
9430 1 2251583 270614
9402 2 2251165 271823
9413 1 2250663 271701
9415 1 2251503 271527
9403 1 2252480 271679
9404 3 2252324 271739
14277 1 2252760 272100
9416 1 2251748 271238
2228 4 2250713 273962
2229 4 2250205 274183
2601 3 2250693 273911
2602 4 2250179 274121
3877 2 2250434 274717
3878 2 2250665 275243
13446 1 2251293 273094
3931 3 2249976 273402
13818 3 2248851 275036
13836 3 2248933 275507
13840 3 2248504 275346
13838 3 2248642 275566
13817 3 2249364 274885
13843 2 2249712 275678
2506 3 2249755 274375
2870 2 2249563 274384
2871 3 2249200 274537
3938 2 2250088 273891
2465 4 2248682 274824
2466 4 2248337 274966
2469 3 2249082 274664
2890 5 2248659 274772
2891 3 2248316 274922
2923 3 2248830 274698
2467 2 2248204 275027
2892 2 2248190 274975
13106 1 2248821 274020
3930 2 2249908 273052
2872 2 2250008 274188
2922 3 2249731 274310
2910 2 2248860 276256
4018 2 2248929 276497
4019 2 2249511 277041
2492 2 2248581 275991
13837 3 2248688 275821
2264 2 2248138 275736
13844 1 2249604 276077
4020 2 2250087 277753
2299 4 2251885 273460
2300 2 2251467 273638
2773 3 2251859 273409
2774 3 2251267 273662
2960 2 2252423 273167
12564 1 2252052 273844
2549 3 2252501 273142
9919 1 2250833 277057
4226 3 2251081 276161
4236 2 2251183 276406
9933 1 2250693 275746
3840 2 2255598 272288
6836 3 2256407 268780
6837 1 2254916 269471
11185 3 2256706 269427
6855 3 2255358 267422
11700 2 2255741 267761
11701 3 2255344 267925
11702 3 2255704 268238
11704 3 2255306 268521
11729 1 2255445 269928
6849 1 2253397 269045
6852 3 2254608 267644
11708 1 2255216 268182
11743 3 2254927 268033
11744 3 2254822 268360
11746 3 2254421 268392
11748 3 2254287 268988
11749 1 2253913 269232
10067 3 2255236 267083
11745 1 2254647 267969
10068 1 2254998 267266
11705 3 2255266 268645
11742 3 2254899 268794
11747 1 2254499 268677
11706 1 2255082 268490
11707 1 2255408 268733
6829 3 2257206 269126
6847 1 2257852 268000
6857 4 2257030 267610
31779 4 2256337 268445
31781 4 2256279 268465
31780 4 2256324 268532
6841 3 2256324 268487
11732 1 2257591 267717
11733 1 2257080 267963
11741 1 2257690 267132
6833 3 2257331 268872
6840 1 2257661 268497
6834 3 2257676 268843
6830 1 2257222 269352
6835 1 2257892 269067
14888 2 2254489 275884
14889 2 2254531 275841
2323 2 2252080 282031
2324 3 2254159 287242
2777 2 2252002 282059
2748 3 2254090 287281
3424 3 2253624 284194
3423 3 2253663 284791
3640 3 2252643 281716
3777 3 2252983 282666
3879 2 2251867 282113
9828 1 2250534 286359
9847 3 2254359 283917
9816 3 2255290 285997
12615 3 2253817 282208
11227 3 2252911 287394
11228 3 2251772 287907
11229 3 2252595 286936
11344 1 2253083 280126
3639 3 2252328 280279
12862 3 2252821 287964
12863 3 2252357 288054
13142 1 2257294 284219
13141 3 2256837 285303
2473 2 2251873 281458
2906 3 2251798 281511
3206 3 2251323 281135
3207 3 2251838 282036
4242 2 2251115 280049
12901 2 2249140 278909
13215 2 2249413 279082
12905 2 2248566 279136
14856 1 2251299 278955
4239 2 2252142 279079
7717 1 2250713 281410
7691 1 2251090 282298
11391 3 2250814 287057
11392 1 2250476 287756
11393 3 2251363 287182
11394 3 2251226 287490
11397 1 2250776 287894
12783 1 2250301 289756
11236 1 2251451 286826
11235 3 2251914 286838
11231 3 2252054 287178
11230 3 2252325 287057
11232 1 2252315 286183
11233 1 2251985 286285
11234 1 2251714 286534
12532 3 2251121 288730
12530 3 2251262 288994
11395 3 2251101 288071
13084 3 2252302 289106
12533 3 2251090 288239
12534 1 2250668 288220
12535 1 2250803 288513
12531 4 2251120 288523
12537 1 2250920 288812
11396 1 2251530 287628
12536 1 2251561 288356
12538 1 2251049 289094
12860 3 2252392 288142
12861 3 2252638 288374
12866 1 2252146 288242
12867 1 2252278 287879
12865 1 2252733 288721
12894 1 2252397 288859
13086 1 2251809 289967
13085 1 2252407 289351
9902 1 2255483 278555
12622 3 2255490 281773
12621 3 2255238 281883
12627 1 2256893 281201
12623 3 2255751 281663
14649 2 2255328 282769
3425 3 2253288 283335
12616 3 2254976 282008
12619 3 2254550 281877
12620 1 2254509 281778
12626 1 2255150 281697
13144 1 2255282 283496
14648 1 2256851 282107
12625 1 2255429 281620
12624 1 2255714 281557
31894 3 2253490 287273
4354 3 2255244 286394
4355 3 2255309 286529
4591 3 2255267 286547
4592 3 2255337 286704
9817 3 2255425 286308
13074 1 2254921 287330
13072 3 2255093 287764
13075 1 2255234 287121
13071 4 2255966 287212
13079 1 2256095 287516
13073 3 2254832 287878
3421 3 2254357 285959
3422 3 2254158 286743
31897 3 2253626 287179
3844 2 2253572 286734
10987 2 2253651 285679
31886 3 2253426 287178
31900 3 2253547 287082
4590 3 2255205 286411
4227 2 2253478 288382
3845 2 2253387 287653
3846 3 2253379 287810
12864 1 2252920 288249
13076 1 2254953 288043
9774 1 2254040 290226
13077 1 2256828 286533
13070 3 2255861 286971
13067 3 2256058 286365
13068 3 2255785 286483
13069 3 2255711 286653
13078 1 2255597 287325
4356 3 2255379 286686
13080 1 2255711 286336
13066 3 2256166 286319
13081 1 2256399 286059
13082 2 2256018 286234
13274 1 2256098 287185
13140 1 2257207 285139
12846 1 2255314 290296
4224 2 2261930 275525
3839 2 2263774 276348
12500 3 2263404 268245
9966 3 2265179 269096
6826 1 2258737 269552
6825 3 2258569 269609
6827 3 2258890 269208
6823 3 2258659 269901
11711 3 2259191 266911
6832 1 2259129 268937
11709 3 2259118 267041
11710 3 2259067 267386
11712 3 2259191 268119
11713 3 2259111 268377
11715 3 2259118 267652
11716 3 2259176 267882
11721 3 2258024 267838
11722 1 2258188 268193
11723 4 2258463 267624
11728 3 2258399 268046
11726 3 2258514 268484
11717 4 2258600 267054
11718 3 2258683 267488
11724 3 2258363 267405
13458 3 2258839 267136
11725 3 2258255 267738
13463 3 2258845 266794
13464 1 2258934 266901
11714 3 2258493 268800
11727 1 2258520 268870
13459 3 2258697 268445
13460 1 2258693 268238
13477 1 2259434 267473
6824 1 2258648 270098
11343 1 2262767 267008
4223 2 2260253 274776
9965 3 2265832 268797
12736 1 2266407 266939
12737 4 2264552 267754
14642 2 2264690 268025
14643 2 2264834 268328
14837 1 2262954 268612
14641 2 2264646 267937
14646 2 2265001 268701
14644 2 2264948 268584
14645 2 2264968 268632
9968 1 2267130 268574
9969 1 2266569 268139
11060 2 2264110 276031
3632 2 2264959 277252
13279 1 2265257 277065
13280 1 2265192 277567
3631 2 2264334 276587
3430 3 2264069 276475
12875 1 2261906 281269
12878 3 2258793 288675
9831 1 2258766 285409
12879 1 2258676 288961
12880 1 2259306 288847
11052 1 2263615 282931
28132 1 2278645 248097
28133 2 2277671 248411
28139 3 2270424 252140
28140 1 2271710 255447
27304 1 2277141 250968
25070 3 2268515 248167
25071 1 2268577 249427
27109 3 2276662 248925
27119 3 2269481 248333
27120 1 2270167 249167
27123 2 2272490 252408
27124 1 2273385 253022
28129 2 2271750 248127
28130 2 2277219 248647
25074 3 2269334 248343
28128 3 2271177 247928
28142 2 2271737 250235
27111 2 2268759 246255
27131 3 2270921 247747
25073 3 2268725 248107
28127 2 2271061 247825
27130 1 2270716 247341
28141 1 2270883 252021
28131 2 2277397 248547
11044 1 2269210 265046
11155 3 2268040 272063
11154 1 2268593 271821
2130 3 2208298 328746
2131 2 2209428 330062
2661 2 2208226 328789
2662 3 2209359 330119
3379 3 2207953 309163
3378 3 2208561 309736
3132 3 2208345 300419
3628 2 2209204 301405
3769 3 2234416 385011
4200 2 2234641 386571
2128 3 2207582 327841
4292 3 2209030 328380
4293 3 2208763 328465
4331 2 2210027 368502
4332 3 2199124 368694
4565 4 2208266 329401
4330 3 2210075 368433
4580 3 2199098 368610
4739 3 2210265 371725
4734 3 2206305 374288
4780 2 2249105 384839
4781 4 2253037 387589
4782 3 2235278 384953
4783 1 2235444 386130
5927 3 2208275 330784
5928 1 2208020 331612
5932 3 2208408 330625
5934 3 2207690 329989
5963 3 2207800 327901
5964 3 2209132 328221
6008 1 2208667 325611
6009 3 2208045 325737
7038 1 2208636 299879
3131 3 2208233 300269
7144 3 2208374 296550
7112 4 2208695 297048
7170 1 2208839 295931
7205 1 2208694 295402
7165 3 2207846 295985
7223 3 2208871 294934
7225 1 2208326 295057
7281 3 2207940 293583
7263 3 2209435 293981
7314 3 2208268 292345
7290 3 2209136 293229
7338 4 2209207 291563
7321 3 2207832 292174
9090 4 2208398 316902
9089 3 2208620 317151
9100 3 2208678 316274
9104 3 2208748 316064
9107 1 2208180 316536
9134 3 2208421 314780
9135 1 2209109 315408
9210 3 2208415 312275
9211 1 2208592 312502
9216 3 2208644 312102
3372 3 2209854 311723
9229 3 2208369 313127
9263 3 2208180 309955
9360 3 2206783 304578
9361 3 2208666 304972
9375 3 2207249 303966
9398 3 2208791 302199
9396 4 2208506 302331
3123 3 2209881 302332
5898 2 2208404 332521
11101 2 2208483 333075
11514 1 2209074 322276
6042 3 2208028 322683
4567 3 2208782 328757
11800 2 2208892 293191
11940 2 2208607 299140
7047 2 2208161 299511
12329 1 2209272 302138
12330 4 2208516 302521
12333 3 2208689 304007
12334 1 2208244 304015
12335 1 2208526 304221
3377 3 2209074 310690
12361 4 2208317 311081
12362 1 2208589 310395
12468 3 2254598 385828
12469 1 2255241 386202
13305 2 2207986 323469
6033 3 2208567 324394
13306 2 2208239 326070
5961 5 2209353 327939
13307 2 2208058 325176
5420 3 2209472 318134
32936 3 2209072 318409
14265 2 2208575 314664
14268 3 2208480 311333
14269 1 2208861 311496
14270 1 2208738 311157
14309 2 2207327 343403
14310 2 2208372 345206
14315 2 2208112 333210
12440 2 2208832 333566
14333 3 2241812 387212
14342 2 2237182 387078
14358 3 2245567 387611
14751 2 2221659 375629
14766 2 2227238 385463
11282 3 2228338 397081
4327 4 2212121 368832
5414 3 2206555 318670
9495 3 2209074 346162
4790 3 2231793 384109
4797 3 2248226 383229
9352 3 2206087 304943
4825 2 2244978 379350
5682 3 2217490 353739
6058 2 2207539 321518
11051 1 2208101 390523
14795 1 2266595 382384
3341 3 2169695 306476
3340 4 2169160 306895
3908 2 2169316 294206
3907 2 2169660 294504
6156 3 2169721 296495
6157 1 2169948 296992
6159 3 2169340 296281
6178 3 2169492 295478
6168 3 2168917 296049
6183 3 2169264 295214
6187 3 2169359 294782
6181 3 2169745 295232
6218 3 2169632 292585
3031 3 2168614 293612
8710 3 2168345 308905
8711 3 2169437 309186
8721 3 2169481 307617
8752 3 2169793 303477
8751 3 2169163 303757
8759 3 2169437 302270
8756 4 2168942 302510
8761 1 2169019 301317
8760 3 2169437 302161
8763 3 2168288 300169
8764 1 2169977 300199
8771 3 2170198 299334
8772 1 2169301 299750
9524 3 2205083 337415
9523 3 2205465 338532
9522 3 2204865 338083
9525 1 2197873 336168
9517 3 2200148 339269
3410 4 2170561 295271
8769 3 2169669 299330
11086 2 2169250 299466
11095 2 2169649 293160
3030 3 2168926 293887
6120 3 2169859 298207
11614 2 2169298 298447
6121 2 2169441 298597
6243 3 2169403 291062
11627 2 2170106 291809
11629 2 2169546 290739
11097 2 2170197 306006
11010 3 2168863 306164
12260 1 2168355 310922
9527 3 2203224 337586
12453 3 2202209 337938
12454 1 2201828 337498
13091 1 2169431 317376
13090 3 2168224 317837
12556 3 2167732 316025
13241 2 2170928 316101
14321 3 2203263 337634
9521 3 2203745 338133
9530 3 2200458 334350
3010 3 2172222 302741
3887 3 2171784 298726
5484 3 2166654 313284
5485 3 2165402 314950
5486 3 2165148 313237
32946 3 2165077 313399
3331 3 2162769 311576
5487 3 2164807 313701
8680 3 2168243 313393
8681 1 2168650 313683
8682 1 2167782 313903
3330 3 2161833 312050
11156 1 2164076 315414
6101 4 2165029 299747
6102 1 2165839 301616
9712 3 2157475 297884
11057 3 2160122 300027
12267 1 2167059 301562
12266 3 2167609 302043
11090 2 2159920 301242
13282 3 2159921 301900
13384 3 2157634 301594
13381 3 2156642 301988
13380 3 2159872 302129
9673 3 2167212 300631
14234 1 2168108 301649
14656 1 2159155 307974
14238 2 2161524 308572
12550 1 2154566 295976
12551 3 2155392 296801
12634 3 2154895 300288
12636 1 2154395 300350
12638 1 2154560 299791
12637 3 2155029 299856
9713 3 2156210 298946
14624 3 2156382 297200
12552 1 2156047 296375
14625 3 2156117 297955
14627 1 2156430 298198
14626 1 2156050 298152
12635 1 2155165 300516
12549 1 2156008 299585
13383 1 2157363 302306
13382 1 2155973 302253
13385 1 2157494 301859
4715 2 2164574 290061
4714 2 2164550 290137
6106 3 2164306 298923
6105 3 2165004 299135
6118 3 2164833 298278
6136 4 2164691 297593
6115 3 2164199 298383
6138 3 2164047 297378
6155 2 2163421 296638
6152 3 2164564 296937
6161 3 2164464 296278
6158 3 2165153 296431
6165 3 2163681 296214
6169 3 2165371 296062
6174 1 2166652 295852
6163 4 2167335 296188
6175 4 2165859 295559
6176 2 2166150 295816
6177 3 2168260 295539
6182 3 2166656 295240
6170 4 2163984 295983
6185 3 2168009 295049
6194 4 2164382 294584
6188 2 2164560 294840
6184 3 2166167 295135
6211 4 2164334 293303
6202 3 2166198 294076
